locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS511_02582	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
JS511_02583	gene	954	oxyR_1			
JS511_02583	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
JS511_02584	gene	996	pgl			
JS511_02584	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
JS511_02585	gene	819	ybhA			
JS511_02585	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
JS511_02586	gene	1059	btuD_4			
JS511_02586	CDS	1059	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JS511_02587	gene	690	modB			
JS511_02587	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
JS511_02588	gene	774	modA			
JS511_02588	CDS	774	modA		COG0725	Molybdate-binding protein ModA
JS511_02589	gene	150	acrZ			
JS511_02589	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
JS511_02590	gene	789	modE			
JS511_02590	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
JS511_02591	gene	1473	modF			
JS511_02591	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
JS511_02592	gene	1017	galE_2			
JS511_02592	CDS	1017	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JS511_02593	gene	1047	galT			
JS511_02593	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
JS511_02594	gene	1149	galK			
JS511_02594	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
JS511_02595	gene	1041	galM			
JS511_02595	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
JS511_02596	gene	753	gpmA			
JS511_02596	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JS511_02597	gene	1053	aroG			
JS511_02597	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
JS511_02598	gene	381				
JS511_02598	CDS	381				hypothetical protein
JS511_02599	gene	942	zitB			
JS511_02599	CDS	942	zitB		COG1230	Zinc transporter ZitB
JS511_02600	gene	720	pnuC			
JS511_02600	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
JS511_02601	gene	1044	nadA			
JS511_02601	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JS511_02602	gene	76				
JS511_02602	tRNA	76				tRNA-Lys(ttt)
JS511_02603	gene	76				
JS511_02603	tRNA	76				tRNA-Lys(ttt)
JS511_02604	gene	76				
JS511_02604	tRNA	76				tRNA-Lys(ttt)
JS511_02605	gene	76				
JS511_02605	tRNA	76				tRNA-Val(tac)
JS511_02606	gene	76				
JS511_02606	tRNA	76				tRNA-Lys(ttt)
JS511_02607	gene	76				
JS511_02607	tRNA	76				tRNA-Val(tac)
JS511_02608	gene	76				
JS511_02608	tRNA	76				tRNA-Lys(ttt)
JS511_02609	gene	792	cpoB			
JS511_02609	CDS	792	cpoB		COG1729	Cell division coordinator CpoB
JS511_02610	gene	522	pal_2			
JS511_02610	CDS	522	pal_2		COG2885	Peptidoglycan-associated lipoprotein
JS511_02611	gene	1293	tolB			
JS511_02611	CDS	1293	tolB		COG0823	Tol-Pal system protein TolB
JS511_02612	gene	1299	tolA			
JS511_02612	CDS	1299	tolA		COG3064	Tol-Pal system protein TolA
JS511_02613	gene	429	tolR			
JS511_02613	CDS	429	tolR		COG0848	Tol-Pal system protein TolR
JS511_02614	gene	693	tolQ			
JS511_02614	CDS	693	tolQ		COG0811	Tol-Pal system protein TolQ
JS511_02615	gene	405	ybgC			
JS511_02615	CDS	405	ybgC	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
JS511_02616	gene	294				
JS511_02616	CDS	294				hypothetical protein
JS511_02617	gene	114	cydX			
JS511_02617	CDS	114	cydX	7.1.1.7	COG4890	Cytochrome bd-I ubiquinol oxidase subunit X
JS511_02618	gene	1140	cydB			
JS511_02618	CDS	1140	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JS511_02619	gene	1569	cydA			
JS511_02619	CDS	1569	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
JS511_02620	gene	945				
JS511_02620	CDS	945				hypothetical protein
JS511_02621	gene	423				
JS511_02621	CDS	423				hypothetical protein
JS511_02622	gene	450	glmS_1			
JS511_02622	CDS	450	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
JS511_02623	gene	1389				
JS511_02623	CDS	1389				hypothetical protein
JS511_02624	gene	1446	glmE			
JS511_02624	CDS	1446	glmE	5.4.99.1		Glutamate mutase epsilon subunit
JS511_02625	gene	1242				
JS511_02625	CDS	1242		4.3.1.2		Methylaspartate ammonia-lyase
JS511_02626	gene	1371				
JS511_02626	CDS	1371				hypothetical protein
JS511_02627	gene	318				
JS511_02627	CDS	318				hypothetical protein
JS511_02628	gene	1281	dctA_1			
JS511_02628	CDS	1281	dctA_1		COG1301	C4-dicarboxylate transport protein
JS511_02629	gene	1653	fumA_2			
JS511_02629	CDS	1653	fumA_2	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
JS511_02630	gene	603	btuR_2			
JS511_02630	CDS	603	btuR_2	2.5.1.17	COG2109	Corrinoid adenosyltransferase
JS511_02631	gene	906	gcvA_1			
JS511_02631	CDS	906	gcvA_1			Glycine cleavage system transcriptional activator
JS511_02632	gene	1398	rtcB_1			
JS511_02632	CDS	1398	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
JS511_02633	gene	2634	mngB			
JS511_02633	CDS	2634	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
JS511_02634	gene	1917	mngA			
JS511_02634	CDS	1917	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
JS511_02635	gene	723	mngR_2			
JS511_02635	CDS	723	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
JS511_02636	gene	870	sucD			
JS511_02636	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
JS511_02637	gene	1167	sucC			
JS511_02637	CDS	1167	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
JS511_02638	gene	1218	sucB			
JS511_02638	CDS	1218	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
JS511_02639	gene	2802	sucA			
JS511_02639	CDS	2802	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
JS511_02640	gene	717	sdhB			
JS511_02640	CDS	717	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
JS511_02641	gene	1767	sdhA			
JS511_02641	CDS	1767	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
JS511_02642	gene	348	sdhD			
JS511_02642	CDS	348	sdhD		COG2142	Succinate dehydrogenase hydrophobic membrane anchor subunit
JS511_02643	gene	405	sdhC			
JS511_02643	CDS	405	sdhC		COG2009	Succinate dehydrogenase cytochrome b556 subunit
JS511_02644	gene	108	ybgU			
JS511_02644	CDS	108	ybgU			Protein YbgU
JS511_02645	gene	1284	gltA			
JS511_02645	CDS	1284	gltA	2.3.3.16	COG0372	Citrate synthase
JS511_02646	gene	567	ybgD_1			
JS511_02646	CDS	567	ybgD_1			putative fimbrial-like protein YbgD
JS511_02647	gene	2412	papC_2			
JS511_02647	CDS	2412	papC_2		COG3188	Outer membrane usher protein PapC
JS511_02648	gene	732	papD_1			
JS511_02648	CDS	732	papD_1		COG3121	Chaperone protein PapD
JS511_02649	gene	1062				
JS511_02649	CDS	1062				hypothetical protein
JS511_02650	gene	1047				
JS511_02650	CDS	1047				hypothetical protein
JS511_02651	gene	792	nei			
JS511_02651	CDS	792	nei	3.2.2.-	COG0266	Endonuclease 8
JS511_02652	gene	735	pxpA			
JS511_02652	CDS	735	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
JS511_02653	gene	933	pxpC			
JS511_02653	CDS	933	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
JS511_02654	gene	657	pxpB			
JS511_02654	CDS	657	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
JS511_02655	gene	744	ybgI			
JS511_02655	CDS	744	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
JS511_02656	gene	1482	dtpD			
JS511_02656	CDS	1482	dtpD		COG3104	Dipeptide permease D
JS511_02657	gene	1419	phrB			
JS511_02657	CDS	1419	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
JS511_02658	gene	510				
JS511_02658	CDS	510				hypothetical protein
JS511_02659	gene	390				
JS511_02659	CDS	390				ISAs1 family transposase ISEc5
JS511_02660	gene	357				
JS511_02660	CDS	357				ISAs1 family transposase ISEc1
JS511_02661	gene	606				
JS511_02661	CDS	606				hypothetical protein
JS511_02662	gene	504				
JS511_02662	CDS	504				hypothetical protein
JS511_02663	gene	2025	rhsC_1			
JS511_02663	CDS	2025	rhsC_1		COG3209	Protein RhsC
JS511_02664	gene	684	rhsC_2			
JS511_02664	CDS	684	rhsC_2		COG3209	Protein RhsC
JS511_02665	gene	420	rhsC_3			
JS511_02665	CDS	420	rhsC_3		COG3209	Protein RhsC
JS511_02666	gene	207				
JS511_02666	CDS	207				hypothetical protein
JS511_02667	gene	1674	kdpA			
JS511_02667	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
JS511_02668	gene	2049	kdpB			
JS511_02668	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
JS511_02669	gene	573	kdpC			
JS511_02669	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
JS511_02670	gene	2685	kdpD			
JS511_02670	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
JS511_02671	gene	678	kdpE			
JS511_02671	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
JS511_02672	gene	105				
JS511_02672	CDS	105				hypothetical protein
JS511_02673	gene	2199	speF			
JS511_02673	CDS	2199	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
JS511_02674	gene	1320	potE			
JS511_02674	CDS	1320	potE		COG0531	Putrescine transporter PotE
JS511_02675	gene	1641	pgm			
JS511_02675	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
JS511_02676	gene	546	seqA			
JS511_02676	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
JS511_02677	gene	765	ybfF			
JS511_02677	CDS	765	ybfF	3.1.-.-	COG0596	Esterase YbfF
JS511_02678	gene	363	ybfE			
JS511_02678	CDS	363	ybfE			putative protein YbfE
JS511_02679	gene	531	fldA			
JS511_02679	CDS	531	fldA		COG0716	Flavodoxin 1
JS511_02680	gene	447	fur			
JS511_02680	CDS	447	fur		COG0735	Ferric uptake regulation protein
JS511_02681	gene	327	chiQ			
JS511_02681	CDS	327	chiQ			putative lipoprotein ChiQ
JS511_02682	gene	1407	chiP			
JS511_02682	CDS	1407	chiP			Chitoporin
JS511_02683	gene	1665	glnS			
JS511_02683	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
JS511_02684	gene	1947	nagE			
JS511_02684	CDS	1947	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
JS511_02685	gene	801	nagB_1			
JS511_02685	CDS	801	nagB_1	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
JS511_02686	gene	1149	nagA			
JS511_02686	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JS511_02687	gene	1221	nagC			
JS511_02687	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
JS511_02688	gene	753	nagD			
JS511_02688	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
JS511_02689	gene	1665	asnB			
JS511_02689	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
JS511_02690	gene	77				
JS511_02690	tRNA	77				tRNA-Met(cat)
JS511_02691	gene	85				
JS511_02691	tRNA	85				tRNA-Leu(tag)
JS511_02692	gene	75				
JS511_02692	tRNA	75				tRNA-Gln(ttg)
JS511_02693	gene	75				
JS511_02693	tRNA	75				tRNA-Gln(ttg)
JS511_02694	gene	77				
JS511_02694	tRNA	77				tRNA-Met(cat)
JS511_02695	gene	75				
JS511_02695	tRNA	75				tRNA-Gln(ctg)
JS511_02696	gene	75				
JS511_02696	tRNA	75				tRNA-Gln(ctg)
JS511_02697	gene	1176	ubiF			
JS511_02697	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
JS511_02698	gene	1425	miaB			
JS511_02698	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JS511_02699	gene	1080	ybeZ			
JS511_02699	CDS	1080	ybeZ		COG1702	PhoH-like protein
JS511_02700	gene	468	ybeY			
JS511_02700	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
JS511_02701	gene	879	corC			
JS511_02701	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
JS511_02702	gene	1539	lnt			
JS511_02702	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
JS511_02703	gene	909	gltI			
JS511_02703	CDS	909	gltI		COG0834	Glutamate/aspartate import solute-binding protein
JS511_02704	gene	741	gltJ			
JS511_02704	CDS	741	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
JS511_02705	gene	675	gltK			
JS511_02705	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
JS511_02706	gene	726	glnQ_2			
JS511_02706	CDS	726	glnQ_2			Glutamine transport ATP-binding protein GlnQ
JS511_02707	gene	936	rihA			
JS511_02707	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
JS511_02708	gene	483				
JS511_02708	CDS	483				hypothetical protein
JS511_02709	gene	2583	leuS			
JS511_02709	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
JS511_02710	gene	582	lptE			
JS511_02710	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
JS511_02711	gene	1032	holA			
JS511_02711	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
JS511_02712	gene	642	nadD			
JS511_02712	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
JS511_02713	gene	612	cobC			
JS511_02713	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
JS511_02714	gene	318	rsfS			
JS511_02714	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
JS511_02715	gene	468	rlmH			
JS511_02715	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JS511_02716	gene	1902	mrdA			
JS511_02716	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JS511_02717	gene	1113	mrdB			
JS511_02717	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JS511_02718	gene	1089	rlpA			
JS511_02718	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
JS511_02719	gene	1212	dacA			
JS511_02719	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
JS511_02720	gene	264				
JS511_02720	CDS	264				hypothetical protein
JS511_02721	gene	642	lipB			
JS511_02721	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
JS511_02722	gene	954	ybdO_1			
JS511_02722	CDS	954	ybdO_1			putative HTH-type transcriptional regulator YbdO
JS511_02723	gene	966	lipA			
JS511_02723	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
JS511_02724	gene	204	tatE			
JS511_02724	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
JS511_02725	gene	789	ybeM			
JS511_02725	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
JS511_02726	gene	384	crcB			
JS511_02726	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
JS511_02727	gene	210	cspE			
JS511_02727	CDS	210	cspE			Cold shock-like protein CspE
JS511_02728	gene	561	pagP			
JS511_02728	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
JS511_02729	gene	1386	dcuD_1			
JS511_02729	CDS	1386	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
JS511_02730	gene	681	dpiA			
JS511_02730	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
JS511_02731	gene	1659	dpiB			
JS511_02731	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
JS511_02732	gene	1059	citC			
JS511_02732	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
JS511_02733	gene	297	citD			
JS511_02733	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
JS511_02734	gene	909	citE			
JS511_02734	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
JS511_02735	gene	1533	citF			
JS511_02735	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
JS511_02736	gene	552	citX			
JS511_02736	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
JS511_02737	gene	879	citG			
JS511_02737	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
JS511_02738	gene	1464	ttdT_1			
JS511_02738	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
JS511_02739	gene	807	rna			
JS511_02739	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
JS511_02740	gene	411	rnk			
JS511_02740	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
JS511_02741	gene	429	uspG			
JS511_02741	CDS	429	uspG		COG0589	Universal stress protein UP12
JS511_02742	gene	1596	ahpF			
JS511_02742	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
JS511_02743	gene	564	ahpC			
JS511_02743	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JS511_02744	gene	747	dsbG			
JS511_02744	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
JS511_02745	gene	852	ybdO_2			
JS511_02745	CDS	852	ybdO_2			putative HTH-type transcriptional regulator YbdO
JS511_02746	gene	1221				
JS511_02746	CDS	1221				hypothetical protein
JS511_02747	gene	630	ybdM_1			
JS511_02747	CDS	630	ybdM_1		COG1475	putative protein YbdM
JS511_02748	gene	1161	ybdL			
JS511_02748	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
JS511_02749	gene	1089	hcxA			
JS511_02749	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
JS511_02750	gene	198				
JS511_02750	CDS	198				hypothetical protein
JS511_02751	gene	2106	cstA			
JS511_02751	CDS	2106	cstA		COG1966	Peptide transporter CstA
JS511_02752	gene	414	entH			
JS511_02752	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
JS511_02753	gene	747	entA			
JS511_02753	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
JS511_02754	gene	858	entB			
JS511_02754	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
JS511_02755	gene	1611	entE			
JS511_02755	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
JS511_02756	gene	1176	entC			
JS511_02756	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
JS511_02757	gene	957	fepB			
JS511_02757	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
JS511_02758	gene	1251	entS			
JS511_02758	CDS	1251	entS		COG0477	Enterobactin exporter EntS
JS511_02759	gene	1005	fepD			
JS511_02759	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
JS511_02760	gene	993	fepG			
JS511_02760	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
JS511_02761	gene	816	fepC			
JS511_02761	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
JS511_02762	gene	1134	fepE			
JS511_02762	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
JS511_02763	gene	3882	entF			
JS511_02763	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
JS511_02764	gene	219	ybdZ			
JS511_02764	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
JS511_02765	gene	1203	fes			
JS511_02765	CDS	1203	fes		COG2382	Enterochelin esterase
JS511_02766	gene	2241	fepA			
JS511_02766	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
JS511_02767	gene	744	entD			
JS511_02767	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
JS511_02768	gene	1305	gsk			
JS511_02768	CDS	1305	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
JS511_02769	gene	825	aes			
JS511_02769	CDS	825	aes	3.1.1.-	COG0657	Acetyl esterase
JS511_02770	gene	963	hemH			
JS511_02770	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
JS511_02771	gene	645	adk			
JS511_02771	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
JS511_02772	gene	1875	htpG			
JS511_02772	CDS	1875	htpG		COG0326	Chaperone protein HtpG
JS511_02773	gene	606	recR			
JS511_02773	CDS	606	recR		COG0353	Recombination protein RecR
JS511_02774	gene	330	ybaB			
JS511_02774	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
JS511_02775	gene	1932	dnaX			
JS511_02775	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
JS511_02776	gene	552	apt			
JS511_02776	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
JS511_02777	gene	378	ybaN			
JS511_02777	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
JS511_02778	gene	528	priC			
JS511_02778	CDS	528	priC		COG3923	Primosomal replication protein N''
JS511_02779	gene	165				
JS511_02779	CDS	165				hypothetical protein
JS511_02780	gene	3363	mscK			
JS511_02780	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
JS511_02781	gene	321	acrR_1			
JS511_02781	CDS	321	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
JS511_02782	gene	267	acrR_2			
JS511_02782	CDS	267	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
JS511_02783	gene	1194	acrA			
JS511_02783	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
JS511_02784	gene	3150	acrB_2			
JS511_02784	CDS	3150	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
JS511_02785	gene	375	tomB			
JS511_02785	CDS	375	tomB			Hha toxicity modulator TomB
JS511_02786	gene	219	hha_1			
JS511_02786	CDS	219	hha_1			Hemolysin expression-modulating protein Hha
JS511_02787	gene	552	maa			
JS511_02787	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
JS511_02788	gene	471	ylaC			
JS511_02788	CDS	471	ylaC			Inner membrane protein YlaC
JS511_02789	gene	1551	pdeB			
JS511_02789	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
JS511_02790	gene	354	ybaA			
JS511_02790	CDS	354	ybaA		COG5507	putative protein YbaA
JS511_02791	gene	312	atl			
JS511_02791	CDS	312	atl		COG3695	DNA base-flipping protein
JS511_02792	gene	573	ybaY			
JS511_02792	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
JS511_02793	gene	861	tesB			
JS511_02793	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
