locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS526_02143	CDS	1416	mdtD			Putative multidrug resistance protein MdtD
JS526_02144	gene	1404	baeS			
JS526_02144	CDS	1404	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
JS526_02145	gene	723	baeR			
JS526_02145	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
JS526_02146	gene	333				
JS526_02146	CDS	333				hypothetical protein
JS526_02147	gene	1362	rlhA_2			
JS526_02147	CDS	1362	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
JS526_02148	gene	219				
JS526_02148	CDS	219				hypothetical protein
JS526_02149	gene	318				
JS526_02149	CDS	318				hypothetical protein
JS526_02150	gene	900	yegS			
JS526_02150	CDS	900	yegS	2.7.1.-	COG1597	Lipid kinase YegS
JS526_02151	gene	780	srlR_3			
JS526_02151	CDS	780	srlR_3		COG1349	Glucitol operon repressor
JS526_02152	gene	1041	gatD			
JS526_02152	CDS	1041	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
JS526_02153	gene	1356	gatC_1			
JS526_02153	CDS	1356	gatC_1		COG3775	PTS system galactitol-specific EIIC component
JS526_02154	gene	285	gatB_1			
JS526_02154	CDS	285	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
JS526_02155	gene	453	gatA			
JS526_02155	CDS	453	gatA		COG1762	PTS system galactitol-specific EIIA component
JS526_02156	gene	1263	gatZ			
JS526_02156	CDS	1263	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
JS526_02157	gene	855	gatY			
JS526_02157	CDS	855	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
JS526_02158	gene	1053	fbaB			
JS526_02158	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
JS526_02159	gene	1278	yegT			
JS526_02159	CDS	1278	yegT			Putative nucleoside transporter YegT
JS526_02160	gene	1005	tri1			
JS526_02160	CDS	1005	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
JS526_02161	gene	966	kdgK_1			
JS526_02161	CDS	966	kdgK_1	2.7.1.45		2-dehydro-3-deoxygluconokinase
JS526_02162	gene	747	nagR			
JS526_02162	CDS	747	nagR		COG2188	HTH-type transcriptional repressor NagR
JS526_02163	gene	819				
JS526_02163	CDS	819				hypothetical protein
JS526_02164	gene	801	thiD			
JS526_02164	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
JS526_02165	gene	789	thiM			
JS526_02165	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
JS526_02166	gene	273	rcnR			
JS526_02166	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
JS526_02167	gene	825	rcnA			
JS526_02167	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
JS526_02168	gene	339	rcnB			
JS526_02168	CDS	339	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
JS526_02169	gene	1035	yehA			
JS526_02169	CDS	1035	yehA			putative fimbrial-like protein YehA
JS526_02170	gene	2481	yehB			
JS526_02170	CDS	2481	yehB		COG3188	Outer membrane usher protein YehB
JS526_02171	gene	675	yehC			
JS526_02171	CDS	675	yehC		COG3121	putative fimbrial chaperone YehC
JS526_02172	gene	543	yehD			
JS526_02172	CDS	543	yehD			putative fimbrial-like protein YehD
JS526_02173	gene	282				
JS526_02173	CDS	282				hypothetical protein
JS526_02174	gene	1110	apbC			
JS526_02174	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
JS526_02175	gene	2034	metG			
JS526_02175	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JS526_02176	gene	825	yehF			
JS526_02176	CDS	825	yehF			Protein YehF
JS526_02177	gene	1938				
JS526_02177	CDS	1938				hypothetical protein
JS526_02178	gene	960				
JS526_02178	CDS	960				hypothetical protein
JS526_02179	gene	3633				
JS526_02179	CDS	3633				hypothetical protein
JS526_02180	gene	318				
JS526_02180	CDS	318				hypothetical protein
JS526_02181	gene	1089	yehL			
JS526_02181	CDS	1089	yehL		COG0714	putative protein YehL
JS526_02182	gene	2280				
JS526_02182	CDS	2280				hypothetical protein
JS526_02183	gene	1137				
JS526_02183	CDS	1137				hypothetical protein
JS526_02184	gene	2001				
JS526_02184	CDS	2001				hypothetical protein
JS526_02185	gene	462	yehR			
JS526_02185	CDS	462	yehR		COG4808	putative lipoprotein YehR
JS526_02186	gene	471				
JS526_02186	CDS	471				hypothetical protein
JS526_02187	gene	720	btsR			
JS526_02187	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
JS526_02188	gene	1686	btsS			
JS526_02188	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
JS526_02189	gene	732	mlrA			
JS526_02189	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
JS526_02190	gene	108				
JS526_02190	CDS	108				hypothetical protein
JS526_02191	gene	732	yehW			
JS526_02191	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
JS526_02192	gene	927	yehX			
JS526_02192	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
JS526_02193	gene	1158	yehY			
JS526_02193	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
JS526_02194	gene	918	yehZ			
JS526_02194	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
JS526_02195	gene	2268				
JS526_02195	CDS	2268		3.2.1.-		Beta-xylosidase
JS526_02196	gene	1716	dld			
JS526_02196	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JS526_02197	gene	933	pbpG			
JS526_02197	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
JS526_02198	gene	588	yohC			
JS526_02198	CDS	588	yohC			Inner membrane protein YohC
JS526_02199	gene	579	yohD			
JS526_02199	CDS	579	yohD		COG0586	Inner membrane protein YohD
JS526_02200	gene	762	yohF			
JS526_02200	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
JS526_02201	gene	1191	ttgI			
JS526_02201	CDS	1191	ttgI			Toluene efflux pump outer membrane protein TtgI
JS526_02202	gene	948	dusC			
JS526_02202	CDS	948	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
JS526_02203	gene	399				
JS526_02203	CDS	399				hypothetical protein
JS526_02204	gene	696	yohK			
JS526_02204	CDS	696	yohK		COG1346	Inner membrane protein YohK
JS526_02205	gene	885	cdd			
JS526_02205	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
JS526_02206	gene	720				
JS526_02206	CDS	720				hypothetical protein
JS526_02207	gene	240				
JS526_02207	CDS	240				hypothetical protein
JS526_02208	gene	1239	preT			
JS526_02208	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
JS526_02209	gene	1236	preA			
JS526_02209	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
JS526_02210	gene	1011	mglC			
JS526_02210	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
JS526_02211	gene	1521	mglA_2			
JS526_02211	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
JS526_02212	gene	999	mglB			
JS526_02212	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
JS526_02213	gene	1041	galS			
JS526_02213	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
JS526_02214	gene	1158				
JS526_02214	CDS	1158				hypothetical protein
JS526_02215	gene	669	folE			
JS526_02215	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
JS526_02216	gene	837	yeiG			
JS526_02216	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
JS526_02217	gene	1992	cirA			
JS526_02217	CDS	1992	cirA		COG4771	Colicin I receptor
JS526_02218	gene	1470	lysP			
JS526_02218	CDS	1470	lysP		COG0833	Lysine-specific permease
JS526_02219	gene	882	cysL			
JS526_02219	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
JS526_02220	gene	1050				
JS526_02220	CDS	1050				hypothetical protein
JS526_02221	gene	858	nfo			
JS526_02221	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
JS526_02222	gene	1089	psuK_1			
JS526_02222	CDS	1089	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
JS526_02223	gene	1251	nupX			
JS526_02223	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
JS526_02224	gene	942	rihB			
JS526_02224	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
JS526_02225	gene	699	yeiL			
JS526_02225	CDS	699	yeiL		COG0664	Regulatory protein YeiL
JS526_02226	gene	1251	psuT			
JS526_02226	CDS	1251	psuT		COG1972	Putative pseudouridine transporter
JS526_02227	gene	939	psuG			
JS526_02227	CDS	939	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
JS526_02228	gene	942	psuK_2			
JS526_02228	CDS	942	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
JS526_02229	gene	1692	fruA_1			
JS526_02229	CDS	1692	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
JS526_02230	gene	939	lacC			
JS526_02230	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
JS526_02231	gene	1131	fruB			
JS526_02231	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
JS526_02232	gene	1182	setB			
JS526_02232	CDS	1182	setB			Sugar efflux transporter B
JS526_02233	gene	255				
JS526_02233	CDS	255				hypothetical protein
JS526_02234	gene	573	yeiP			
JS526_02234	CDS	573	yeiP		COG0231	Elongation factor P-like protein
JS526_02235	gene	1467	mtlK			
JS526_02235	CDS	1467	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
JS526_02236	gene	987	yeiR			
JS526_02236	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
JS526_02237	gene	714	lpxT			
JS526_02237	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
JS526_02238	gene	567	mepS_2			
JS526_02238	CDS	567	mepS_2	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
JS526_02239	gene	1557	pdeN			
JS526_02239	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
JS526_02240	gene	1815				
JS526_02240	CDS	1815				hypothetical protein
JS526_02241	gene	1095	yejB			
JS526_02241	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JS526_02242	gene	1026	yejE			
JS526_02242	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JS526_02243	gene	1590	yejF			
JS526_02243	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JS526_02244	gene	1191	bcr			
JS526_02244	CDS	1191	bcr			Bicyclomycin resistance protein
JS526_02245	gene	696	rsuA			
JS526_02245	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JS526_02246	gene	1761	radD			
JS526_02246	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
JS526_02247	gene	285	rplY			
JS526_02247	CDS	285	rplY		COG1825	50S ribosomal protein L25
JS526_02248	gene	1008	yejK			
JS526_02248	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
JS526_02249	gene	228				
JS526_02249	CDS	228				hypothetical protein
JS526_02250	gene	1761	yejM			
JS526_02250	CDS	1761	yejM		COG3083	Inner membrane protein YejM
JS526_02251	gene	77				
JS526_02251	tRNA	77				tRNA-Pro(ggg)
JS526_02252	gene	2511				
JS526_02252	CDS	2511				putative autotransporter
JS526_02253	gene	540	glnH_2			
JS526_02253	CDS	540	glnH_2		COG0834	Glutamine-binding periplasmic protein
JS526_02254	gene	660	glnP			
JS526_02254	CDS	660	glnP		COG0765	Glutamine transport system permease protein GlnP
JS526_02255	gene	723	glnQ_1			
JS526_02255	CDS	723	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
JS526_02256	gene	2226	ybiO			
JS526_02256	CDS	2226	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
JS526_02257	gene	927	rlmF			
JS526_02257	CDS	927	rlmF	2.1.1.181	COG3129	Ribosomal RNA large subunit methyltransferase F
JS526_02258	gene	261	mcbA			
JS526_02258	CDS	261	mcbA			putative protein McbA
JS526_02259	gene	2283	fiu			
JS526_02259	CDS	2283	fiu		COG4774	Catecholate siderophore receptor Fiu
JS526_02260	gene	675				
JS526_02260	CDS	675		1.14.11.-	COG3128	PKHD-type hydroxylase
JS526_02261	gene	267	ybiI			
JS526_02261	CDS	267	ybiI		COG1734	putative protein YbiI
JS526_02262	gene	261	bhsA_2			
JS526_02262	CDS	261	bhsA_2			Multiple stress resistance protein BhsA
JS526_02263	gene	1086	hcxB			
JS526_02263	CDS	1086	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
JS526_02264	gene	963	ybiB			
JS526_02264	CDS	963	ybiB		COG0547	putative protein YbiB
JS526_02265	gene	2286	dinG			
JS526_02265	CDS	2286	dinG	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
JS526_02266	gene	450	ybiA			
JS526_02266	CDS	450	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
JS526_02267	gene	1365	rhlE			
JS526_02267	CDS	1365	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
JS526_02268	gene	672	cecR			
JS526_02268	CDS	672	cecR		COG1309	HTH-type transcriptional dual regulator CecR
JS526_02269	gene	996				
JS526_02269	CDS	996				hypothetical protein
JS526_02270	gene	1737	ybhF			
JS526_02270	CDS	1737	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
JS526_02271	gene	1134	ybhS			
JS526_02271	CDS	1134	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
JS526_02272	gene	1107	ybhR			
JS526_02272	CDS	1107	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
JS526_02273	gene	411	ybhQ			
JS526_02273	CDS	411	ybhQ			Inner membrane protein YbhQ
JS526_02274	gene	762				
JS526_02274	CDS	762				hypothetical protein
JS526_02275	gene	1242	clsB			
JS526_02275	CDS	1242	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
JS526_02276	gene	957	ybhN			
JS526_02276	CDS	957	ybhN		COG0392	Inner membrane protein YbhN
JS526_02277	gene	714				
JS526_02277	CDS	714				hypothetical protein
JS526_02278	gene	705	ybhL			
JS526_02278	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
JS526_02279	gene	453	moaE			
JS526_02279	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
JS526_02280	gene	246	moaD			
JS526_02280	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
JS526_02281	gene	486	moaC			
JS526_02281	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
JS526_02282	gene	513	moaB			
JS526_02282	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
JS526_02283	gene	990	moaA			
JS526_02283	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
JS526_02284	gene	909	ybhK			
JS526_02284	CDS	909	ybhK		COG0391	Putative gluconeogenesis factor
JS526_02285	gene	2022	uvrB			
JS526_02285	CDS	2022	uvrB		COG0556	UvrABC system protein B
JS526_02286	gene	678	bioD1_2			
JS526_02286	CDS	678	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
JS526_02287	gene	756	bioC			
JS526_02287	CDS	756	bioC	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
JS526_02288	gene	1155	bioF_1			
JS526_02288	CDS	1155	bioF_1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
JS526_02289	gene	1041	bioB			
JS526_02289	CDS	1041	bioB	2.8.1.6	COG0502	Biotin synthase
JS526_02290	gene	1290	bioA			
JS526_02290	CDS	1290	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
JS526_02291	gene	477				
JS526_02291	CDS	477				hypothetical protein
JS526_02292	gene	162				
JS526_02292	CDS	162				hypothetical protein
JS526_02293	gene	1578				
JS526_02293	CDS	1578				hypothetical protein
JS526_02294	gene	891				
JS526_02294	CDS	891				hypothetical protein
JS526_02295	gene	1233				
JS526_02295	CDS	1233				hypothetical protein
JS526_02296	gene	585	tfaE_3			
JS526_02296	CDS	585	tfaE_3			Prophage tail fiber assembly protein TfaE
JS526_02297	gene	2325				
JS526_02297	CDS	2325				hypothetical protein
JS526_02298	gene	621	ail			
JS526_02298	CDS	621	ail		COG3637	Attachment invasion locus protein
JS526_02299	gene	3399				
JS526_02299	CDS	3399				hypothetical protein
JS526_02300	gene	573				
JS526_02300	CDS	573				hypothetical protein
JS526_02301	gene	744				
JS526_02301	CDS	744				hypothetical protein
JS526_02302	gene	699				
JS526_02302	CDS	699				hypothetical protein
JS526_02303	gene	330				
JS526_02303	CDS	330				hypothetical protein
JS526_02304	gene	2562				
JS526_02304	CDS	2562				hypothetical protein
JS526_02305	gene	435				
JS526_02305	CDS	435				hypothetical protein
JS526_02306	gene	423				
JS526_02306	CDS	423				hypothetical protein
JS526_02307	gene	741				
JS526_02307	CDS	741				hypothetical protein
JS526_02308	gene	396				
JS526_02308	CDS	396				hypothetical protein
JS526_02309	gene	579				
JS526_02309	CDS	579				hypothetical protein
JS526_02310	gene	354				
JS526_02310	CDS	354				hypothetical protein
JS526_02311	gene	399				
JS526_02311	CDS	399				hypothetical protein
JS526_02312	gene	1026				
JS526_02312	CDS	1026				hypothetical protein
JS526_02313	gene	333				
JS526_02313	CDS	333				hypothetical protein
JS526_02314	gene	1320				
JS526_02314	CDS	1320				hypothetical protein
JS526_02315	gene	1602				
JS526_02315	CDS	1602				hypothetical protein
JS526_02316	gene	207				
JS526_02316	CDS	207				hypothetical protein
JS526_02317	gene	1674				
JS526_02317	CDS	1674				hypothetical protein
JS526_02318	gene	336				
JS526_02318	CDS	336				hypothetical protein
JS526_02319	gene	477				
JS526_02319	CDS	477				hypothetical protein
JS526_02320	gene	324				
JS526_02320	CDS	324				hypothetical protein
JS526_02321	gene	624				
JS526_02321	CDS	624				hypothetical protein
JS526_02322	gene	666	pphA_2			
JS526_02322	CDS	666	pphA_2	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
JS526_02323	gene	207				
JS526_02323	CDS	207				hypothetical protein
JS526_02324	gene	612				
JS526_02324	CDS	612				hypothetical protein
JS526_02325	gene	873				
JS526_02325	CDS	873				hypothetical protein
JS526_02326	gene	441				
JS526_02326	CDS	441				hypothetical protein
JS526_02327	gene	291				
JS526_02327	CDS	291				hypothetical protein
JS526_02328	gene	702				
JS526_02328	CDS	702				hypothetical protein
JS526_02329	gene	900				
JS526_02329	CDS	900				hypothetical protein
JS526_02330	gene	294				
JS526_02330	CDS	294				hypothetical protein
JS526_02331	gene	201				
JS526_02331	CDS	201				hypothetical protein
JS526_02332	gene	714	lexA_2			
JS526_02332	CDS	714	lexA_2	3.4.21.88		LexA repressor
JS526_02333	gene	840				
JS526_02333	CDS	840				hypothetical protein
JS526_02334	gene	435				
JS526_02334	CDS	435				hypothetical protein
JS526_02335	gene	324				
JS526_02335	CDS	324				hypothetical protein
JS526_02336	gene	540				
JS526_02336	CDS	540				hypothetical protein
JS526_02337	gene	201				
JS526_02337	CDS	201				hypothetical protein
JS526_02338	gene	369				
JS526_02338	CDS	369				hypothetical protein
JS526_02339	gene	165				
JS526_02339	CDS	165				hypothetical protein
JS526_02340	gene	144				
JS526_02340	CDS	144				hypothetical protein
JS526_02341	gene	297				
JS526_02341	CDS	297				hypothetical protein
JS526_02342	gene	786				
JS526_02342	CDS	786				hypothetical protein
JS526_02343	gene	681				
JS526_02343	CDS	681				hypothetical protein
JS526_02344	gene	183				
JS526_02344	CDS	183				hypothetical protein
JS526_02345	gene	192				
JS526_02345	CDS	192				hypothetical protein
JS526_02346	gene	549				
JS526_02346	CDS	549				hypothetical protein
JS526_02347	gene	282				
JS526_02347	CDS	282				hypothetical protein
JS526_02348	gene	168				
JS526_02348	CDS	168				hypothetical protein
JS526_02349	gene	1071	xerC_1			
JS526_02349	CDS	1071	xerC_1			Tyrosine recombinase XerC
JS526_02350	gene	1284	ybhC			
JS526_02350	CDS	1284	ybhC	3.1.2.-	COG4677	Putative acyl-CoA thioester hydrolase YbhC
JS526_02351	gene	2262	leuC_2			
JS526_02351	CDS	2262	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
JS526_02352	gene	1434	ybhI			
JS526_02352	CDS	1434	ybhI		COG0471	Inner membrane protein YbhI
JS526_02353	gene	1053	ybhH			
JS526_02353	CDS	1053	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
JS526_02354	gene	954	oxyR_1			
JS526_02354	CDS	954	oxyR_1			Hydrogen peroxide-inducible genes activator
JS526_02355	gene	996	pgl			
JS526_02355	CDS	996	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
JS526_02356	gene	819	ybhA			
JS526_02356	CDS	819	ybhA	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YbhA
JS526_02357	gene	1059	btuD_3			
JS526_02357	CDS	1059	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JS526_02358	gene	690	modB			
JS526_02358	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
JS526_02359	gene	774	modA			
JS526_02359	CDS	774	modA		COG0725	Molybdate-binding protein ModA
JS526_02360	gene	150	acrZ			
JS526_02360	CDS	150	acrZ			Multidrug efflux pump accessory protein AcrZ
JS526_02361	gene	789	modE			
JS526_02361	CDS	789	modE		COG2005	DNA-binding transcriptional dual regulator ModE
JS526_02362	gene	1473	modF			
JS526_02362	CDS	1473	modF		COG1119	ABC transporter ATP-binding protein ModF
JS526_02363	gene	1017	galE			
JS526_02363	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JS526_02364	gene	1047	galT			
JS526_02364	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
JS526_02365	gene	1149	galK			
JS526_02365	CDS	1149	galK	2.7.1.6	COG0153	Galactokinase
JS526_02366	gene	1041	galM			
JS526_02366	CDS	1041	galM	5.1.3.3	COG2017	Aldose 1-epimerase
JS526_02367	gene	753	gpmA			
JS526_02367	CDS	753	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JS526_02368	gene	1053	aroG			
JS526_02368	CDS	1053	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
JS526_02369	gene	381				
JS526_02369	CDS	381				hypothetical protein
JS526_02370	gene	942	zitB			
JS526_02370	CDS	942	zitB		COG1230	Zinc transporter ZitB
JS526_02371	gene	720	pnuC			
JS526_02371	CDS	720	pnuC		COG3201	Nicotinamide riboside transporter PnuC
JS526_02372	gene	1044	nadA			
JS526_02372	CDS	1044	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JS526_02373	gene	76				
JS526_02373	tRNA	76				tRNA-Lys(ttt)
JS526_02374	gene	76				
JS526_02374	tRNA	76				tRNA-Lys(ttt)
